group,annotator_id,mr_id,mr,sys_name,sys_output,fine_score,coarse_label,trust,anomaly_note,peer_mean,peer_scores
C,annotator_105,411,"name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",chen,The punter is a highly rated italian restaurant located near express by holiday inn.,75.0,missing,0.7098,label mismatch worker: fine score=75.0,83.33,"70,100,80"
C,annotator_105,411,"name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",sheff2,The Punter is a family friendly restaurant located near the Express by Holiday Inn.,75.0,missing,0.7098,label mismatch worker: fine score=75.0,85.0,"70,100"
C,annotator_105,411,"name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",slug,The Punter is a kid friendly Italian restaurant in the riverside area near Express by Holiday Inn. It has a high customer rating and a price range of £20-25.,43.0,missing,0.7098,label mismatch worker: fine score=43.0,100.0,"100,100"
C,annotator_105,411,"name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",tgen,The Punter is a kid friendly italian restaurant in the riverside area near Express by Holiday Inn. It has a high customer rating and a price range of £20-25.,53.0,added,0.7098,label mismatch worker: fine score=53.0,100.0,"100,100"
C,annotator_105,411,"name[The Punter], eatType[restaurant], food[Italian], priceRange[£20-25], customer rating[high], area[riverside], familyFriendly[yes], near[Express by Holiday Inn]",zhaw2,There is a restaurant called The Punter that serves Italian food in the £20-25 price range. It is located in the riverside area near Express by Holiday Inn. It is kid friendly and has a high customer rating.,21.0,added,0.7098,label mismatch worker: fine score=21.0,100.0,"100,100"
C,annotator_105,415,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",gong,The Punter is a cheap italian restaurant in the riverside area near Rainbow Vegetarian Café. It is not family friendly and has a customer rating of 5 out of 5.,91.0,ok,0.7098,label mismatch worker: fine score=91.0,87.5,"75,100"
C,annotator_105,415,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",sheff2,The Punter is a restaurant near Rainbow Vegetarian Café that serves Italian food. It is not family-friendly.,76.0,added,0.7098,label mismatch worker: fine score=76.0,72.5,"65,80"
C,annotator_105,415,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",tr1,the punter is a cheap italian restaurant located in riverside near rainbow vegetarian café. it is not family-friendly and has a customer rating of 5 out of 5.,80.0,ok,0.7098,label mismatch worker: fine score=80.0,79.0,"58,100"
C,annotator_105,415,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",zhaw1,The Punter is a restaurant that serves Italian food and is located near Rainbow Vegetarian Café in the riverside area. It is not family-friendly and has a customer rating of 5 out of 5.,84.0,ok,0.7098,label mismatch worker: fine score=84.0,99.5,"99,100"
C,annotator_105,415,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[5 out of 5], area[riverside], familyFriendly[no], near[Rainbow Vegetarian Café]",zhaw2,In the riverside area near Rainbow Vegetarian Café is a Italian restaurant called The Punter. It has a customer rating of 5 out of 5 and is not family-friendly.,83.0,ok,0.7098,label mismatch worker: fine score=83.0,84.0,"78,90"
C,annotator_105,418,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",adapt,In the city centre near Rainbow Vegetarian Café is a family - friendly Italian restaurant named The Punter . It has an average customer rating and is cheap .,53.0,missing,0.7098,label mismatch worker: fine score=53.0,95.0,"100,90"
C,annotator_105,418,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",gong,The Punter is a cheap italian restaurant in the city centre near Rainbow Vegetarian Café. It is family friendly and has an average customer rating.,64.0,ok,0.7098,label mismatch worker: fine score=64.0,100.0,"100,100,100"
C,annotator_105,418,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",harv,The Punter is a cheap Italian restaurant in the city centre near Rainbow Vegetarian Café. It is family-friendly and has an average customer rating.,29.0,missing,0.7098,label mismatch worker: fine score=29.0,100.0,"100,100"
C,annotator_105,418,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",nle,The Punter is a family-friendly Italian restaurant in the city centre near Rainbow Vegetarian Café with a cheap price range and an average customer rating.,64.0,missing,0.7098,label mismatch worker: fine score=64.0,100.0,"100,100"
C,annotator_105,418,"name[The Punter], eatType[restaurant], food[Italian], priceRange[cheap], customer rating[average], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",tnt1,The Punter is a cheap italian restaurant located in the city centre near Rainbow Vegetarian Café. It has an average customer rating and is family-friendly.,12.0,missing,0.7098,label mismatch worker: fine score=12.0,100.0,"100,100,100"
C,annotator_105,441,"name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",adapt,The Vaults is a child friendly Indian pub with a high price range in the city centre near Raja Indian Cuisine .,25.0,missing,0.7098,label mismatch worker: fine score=25.0,92.33,"97,80,100"
C,annotator_105,441,"name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",dangnt,The Vaults is a family friendly pub serving Indian food in the high price range. It is located in the city centre near Raja Indian Cuisine.,81.0,ok,0.7098,label mismatch worker: fine score=81.0,97.5,"95,100"
C,annotator_105,441,"name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",sheff2,The Vaults is a pub providing Indian food in the city centre. It is located near Raja Indian Cuisine. It is child friendly.,36.0,missing,0.7098,label mismatch worker: fine score=36.0,86.0,"82,90"
C,annotator_105,441,"name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",tnt2,The Vaults provides indian food in the high price range. It is located in the city centre. It is near Raja Indian Cuisine.,54.0,added,0.7098,label mismatch worker: fine score=54.0,86.67,"80,90,90"
C,annotator_105,441,"name[The Vaults], eatType[pub], food[Indian], priceRange[high], area[city centre], familyFriendly[yes], near[Raja Indian Cuisine]",tr1,the vaults is a pub providing indian food in the high price range. it is located in the city centre. it is near raja indian cuisine.,57.0,ok,0.7098,label mismatch worker: fine score=57.0,85.0,"80,90"
C,annotator_105,445,"name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",dangnt,The Vaults is a family friendly pub providing Italian food in the high price range. It is located in the riverside area. It is near Rainbow Vegetarian Café. Its customer rating is average.,62.0,ok,0.7098,label mismatch worker: fine score=62.0,100.0,"100,100"
C,annotator_105,445,"name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",forge1,"The Vaults, which has an average customer rating, is a high-priced pub offering Italian food. It is in riverside near Rainbow Vegetarian Café. Kids are welcome.",25.0,missing,0.7098,label mismatch worker: fine score=25.0,100.0,"100,100"
C,annotator_105,445,"name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",sheff1,"The Vaults is an Italian pub in the riverside near Rainbow Vegetarian Café it has a high price range, has an average customer rating and is child friendly.",53.0,added,0.7098,label mismatch worker: fine score=53.0,100.0,"100,100"
C,annotator_105,445,"name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",slug-alt,The Vaults is a high priced Italian pub located in the riverside area near the Rainbow Vegetarian Café. It is children friendly and has an average customer rating.,32.0,ok,0.7098,forward label mismatch: ok-labeled but fine score=32.0,100.0,"100,100"
C,annotator_105,445,"name[The Vaults], eatType[pub], food[Italian], priceRange[high], customer rating[average], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",zhaw1,The Vaults is a pub that serves Italian food and is children friendly. It is in the high price range and has an average customer rating. It is located in the riverside area near Rainbow Vegetarian Café.,63.0,added,0.7098,label mismatch worker: fine score=63.0,100.0,"100,100"
C,annotator_105,451,"name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",sheff2,The Vaults is a pub providing Italian food in the city centre. It is located near Rainbow Vegetarian Café. It is kid friendly.,84.0,ok,0.7098,label mismatch worker: fine score=84.0,95.0,"100,90"
C,annotator_105,451,"name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",slug-alt,"Located near Rainbow Vegetarian Café in the city centre, The Vaults is a kid friendly Italian food pub with a moderate price range and a customer rating of 1 out of 5.",74.0,ok,0.7098,label mismatch worker: fine score=74.0,95.0,"100,90"
C,annotator_105,451,"name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",tnt1,The Vaults is a kid friendly italian pub in the moderate price range. It is located in the city centre near Rainbow Vegetarian Café and has a customer rating of 1 out of 5.,53.0,missing,0.7098,label mismatch worker: fine score=53.0,100.0,"100,100"
C,annotator_105,451,"name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",tr2,"The Vaults is a pub in the city centre area that has a 1 out of 5 customer rating. Although it has a moderateer price range, it is children friendly, serves Italian food and is near the Rainbow Vegetarian Café.",23.0,added,0.7098,label mismatch worker: fine score=23.0,95.0,"100,90"
C,annotator_105,451,"name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[city centre], familyFriendly[yes], near[Rainbow Vegetarian Café]",zhaw1,The Vaults is a pub that serves Italian food and is kids friendly. It is located in the city centre near Rainbow Vegetarian Café. It has a moderate price range and a customer rating of 1 out of 5.,12.0,added,0.7098,label mismatch worker: fine score=12.0,100.0,"100,100"
C,annotator_105,453,"name[The Vaults], eatType[pub], food[Italian], priceRange[moderate], customer rating[1 out of 5], area[riverside], familyFriendly[yes], near[Rainbow Vegetarian Café]",forge3,"The Vaults, located near Rainbow Vegetarian Café in the riverside area, is a kid-friendly pub. The Vaults serves moderate Italian food and has a customer rating of 1 out of 5.",25.0,ok,0.7098,forward label mismatch: ok-labeled but fine score=25.0,95.0,"100,90,100,90"
